Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-30,MANUAL,Masyn Winn,St. Louis Cardinals,Ben Brown,DraftKings,+524,0.1824,0.0709,0.0221,55,B,WATCH,3,5,0.0,NO,,
2026-05-30,MANUAL,Tyler Tolbert,Kansas City Royals,Kumar Rocker,DraftKings,+516,0.1824,0.0709,0.02,55,B,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Alika Williams,Athletics,Ryan Weathers,DraftKings,+420,0.2119,0.0709,0.0196,70,B,WATCH,6,1,0.0,NO,,
2026-05-30,MANUAL,Dansby Swanson,Chicago Cubs,Kyle Leahy,FanDuel,+579,0.1667,0.0709,0.0195,46,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Isiah Kiner-Falefa,Boston Red Sox,Parker Messick,BetMGM,+456,0.1992,0.0713,0.0194,63,B,WATCH,5,3,0.0,NO,,
2026-05-30,MANUAL,JJ Bleday,Cincinnati Reds,Martín Pérez,BetMGM,+514,0.1818,0.0707,0.0189,54,C,WATCH,2,6,0.0,NO,,
2026-05-30,MANUAL,Rafael Marchán,Philadelphia Phillies,Roki Sasaki,BetMGM,+433,0.2062,0.0713,0.0186,67,B,WATCH,3,2,0.0,NO,,
2026-05-30,MANUAL,Thomas Saggese,St. Louis Cardinals,Ben Brown,BetMGM,+615,0.158,0.0709,0.0182,41,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Derek Hill,Chicago White Sox,Framber Valdez,DraftKings,+508,0.1824,0.0709,0.0179,54,C,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Edouard Julien,Colorado Rockies,Adrian Houser,DraftKings,+506,0.1825,0.0709,0.0175,54,C,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Logan O'Hoppe,Los Angeles Angels,Drew Rasmussen,BetMGM,+493,0.1859,0.0703,0.0173,67,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Patrick Bailey,Cleveland Guardians,Sonny Gray,DraftKings,+464,0.1945,0.0709,0.0172,61,B,WATCH,4,4,0.0,NO,,
2026-05-30,MANUAL,Jorge Barrosa,Arizona Diamondbacks,Bryan Woo,BetMGM,+607,0.158,0.0709,0.0166,41,C,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Ryan McMahon,New York Yankees,J.T. Ginn,BetMGM,+559,0.168,0.0714,0.0163,46,C,WATCH,8,7,0.0,NO,,
2026-05-30,MANUAL,Freddie Freeman,Los Angeles Dodgers,Jesús Luzardo,BetMGM,+432,0.2042,0.0706,0.0162,66,B,WATCH,6,2,0.0,NO,,
2026-05-30,MANUAL,Marcus Semien,New York Mets,Tyler Phillips,BetMGM,+501,0.1824,0.0709,0.016,54,C,WATCH,6,6,0.0,NO,,
2026-05-30,MANUAL,Matt McLain,Cincinnati Reds,Martín Pérez,BetMGM,+411,0.2112,0.0707,0.0155,70,B,WATCH,3,1,0.0,NO,,
2026-05-30,MANUAL,Willy Adames,San Francisco Giants,Ryan Feltner,FanDuel,+559,0.1667,0.0709,0.015,46,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Mickey Gasper,Boston Red Sox,Parker Messick,DraftKings,+422,0.2062,0.0713,0.0146,66,B,WATCH,6,2,0.0,NO,,
2026-05-30,MANUAL,Nick Madrigal,Los Angeles Angels,Drew Rasmussen,DraftKings,+556,0.1667,0.0709,0.0143,45,C,WATCH,5,7,0.0,NO,,
2026-05-30,MANUAL,Nick Sogard,Boston Red Sox,Parker Messick,DraftKings,+590,0.159,0.0713,0.0141,41,C,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Oliver Dunn,Tampa Bay Rays,Reid Detmers,BetMGM,+554,0.1667,0.0709,0.0138,45,C,WATCH,6,7,0.0,NO,,
2026-05-30,MANUAL,Rhys Hoskins,Cleveland Guardians,Sonny Gray,DraftKings,+404,0.2119,0.0709,0.0135,70,B,WATCH,5,1,0.0,NO,,
2026-05-30,MANUAL,Luisangel Acuña,Chicago White Sox,Framber Valdez,DraftKings,+552,0.1667,0.0709,0.0134,45,C,WATCH,4,7,0.0,NO,,
2026-05-30,MANUAL,Mike Yastrzemski,Atlanta Braves,Brady Singer,BetMGM,+617,0.1528,0.0709,0.0134,38,D,WATCH,5,9,0.0,NO,,
2026-05-30,MANUAL,Harrison Bader,San Francisco Giants,Ryan Feltner,FanDuel,+616,0.1528,0.0709,0.0132,38,D,WATCH,5,9,0.0,NO,,
2026-05-30,MANUAL,Joey Ortiz,Milwaukee Brewers,Peter Lambert,FanDuel,+545,0.1675,0.0712,0.0125,45,C,WATCH,5,7,0.0,NO,,
2026-05-30,MANUAL,Drew Gilbert,San Francisco Giants,Ryan Feltner,BetMGM,+587,0.158,0.0709,0.0125,41,C,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,TJ Rumfield,Colorado Rockies,Adrian Houser,DraftKings,+400,0.212,0.0709,0.012,69,B,WATCH,5,1,0.0,NO,,
2026-05-30,MANUAL,Randal Grichuk,Chicago White Sox,Framber Valdez,BetMGM,+445,0.1945,0.0709,0.011,60,B,WATCH,5,4,0.0,NO,,
2026-05-30,MANUAL,Freddy Fermin,San Diego Padres,Foster Griffin,DraftKings,+465,0.1876,0.0709,0.0106,56,B,WATCH,6,5,0.0,NO,,
2026-05-30,MANUAL,Tyler Stephenson,Cincinnati Reds,Martín Pérez,DraftKings,+445,0.1939,0.0707,0.0104,60,B,WATCH,4,4,0.0,NO,,
2026-05-30,MANUAL,Gunnar Henderson,Baltimore Orioles,Trey Yesavage,BetMGM,+587,0.156,0.0724,0.0104,38,D,WATCH,6,9,0.0,NO,,
2026-05-30,MANUAL,Konnor Griffin,Pittsburgh Pirates,Bailey Ober,BetMGM,+537,0.1667,0.0709,0.0097,45,C,WATCH,5,7,0.0,NO,,
2026-05-30,MANUAL,Jeff McNeil,Athletics,Ryan Weathers,BetMGM,+429,0.198,0.0709,0.009,62,B,WATCH,7,3,0.0,NO,,
2026-05-30,MANUAL,TJ Friedl,Cincinnati Reds,Martín Pérez,BetMGM,+596,0.1523,0.0707,0.0087,37,D,WATCH,5,9,0.0,NO,,
2026-05-30,MANUAL,Brooks Lee,Minnesota Twins,Mitch Keller,DraftKings,+475,0.1824,0.0709,0.0084,53,C,WATCH,3,6,0.0,NO,,
2026-05-30,MANUAL,Garrett Stubbs,Philadelphia Phillies,Roki Sasaki,BetMGM,+453,0.1887,0.0713,0.0079,56,B,WATCH,4,5,0.0,NO,,
2026-05-30,MANUAL,Josh Jung,Texas Rangers,Seth Lugo,DraftKings,+523,0.1681,0.0715,0.0076,45,C,WATCH,6,7,0.0,NO,,
2026-05-30,MANUAL,Andrew Benintendi,Chicago White Sox,Framber Valdez,DraftKings,+564,0.158,0.0709,0.0074,40,C,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,Bobby Witt Jr.,Kansas City Royals,Kumar Rocker,DraftKings,+561,0.158,0.0709,0.0068,40,C,WATCH,5,8,0.0,NO,,
2026-05-30,MANUAL,Alex Call,Los Angeles Dodgers,Jesús Luzardo,BetMGM,+587,0.1523,0.0706,0.0067,37,D,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Luke Keaschall,Minnesota Twins,Mitch Keller,DraftKings,+386,0.2119,0.0709,0.0061,69,B,WATCH,4,1,0.0,NO,,
2026-05-30,MANUAL,Dane Myers,Cincinnati Reds,Martín Pérez,FanDuel,+560,0.1575,0.0707,0.006,40,C,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,Joe Mack,Miami Marlins,Christian Scott,BetMGM,+450,0.1876,0.0709,0.0057,56,B,WATCH,3,5,0.0,NO,,
2026-05-30,MANUAL,Henry Davis,Pittsburgh Pirates,Bailey Ober,DraftKings,+428,0.1945,0.0709,0.0051,59,B,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Julio Rodríguez,Seattle Mariners,Ryne Nelson,BetMGM,+577,0.1528,0.0709,0.0051,37,D,WATCH,5,9,0.0,NO,,
2026-05-30,MANUAL,Sebastián Rivero,Los Angeles Angels,Drew Rasmussen,FanDuel,+427,0.1945,0.0709,0.0048,59,B,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Sam Haggerty,Texas Rangers,Seth Lugo,BetMGM,+570,0.1541,0.0715,0.0048,37,D,WATCH,7,9,0.0,NO,,
2026-05-30,MANUAL,Xavier Edwards,Miami Marlins,Christian Scott,DraftKings,+414,0.199,0.0713,0.0045,81,B,WATCH,4,3,0.0,NO,,
2026-05-30,MANUAL,Tyler Soderstrom,Athletics,Ryan Weathers,BetMGM,+550,0.158,0.0709,0.0042,40,C,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Elly De La Cruz,Cincinnati Reds,Martín Pérez,BetMGM,+417,0.1973,0.0707,0.0039,61,B,WATCH,7,3,0.0,NO,,
2026-05-30,MANUAL,Andrew Vaughn,Milwaukee Brewers,Peter Lambert,BetMGM,+422,0.1955,0.0712,0.0039,59,B,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Isaac Collins,Kansas City Royals,Kumar Rocker,FanDuel,+570,0.1528,0.0709,0.0036,37,D,WATCH,6,9,0.0,NO,,
2026-05-30,MANUAL,Angel Martínez,Cleveland Guardians,Sonny Gray,DraftKings,+546,0.158,0.0709,0.0032,39,D,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,Victor Scott II,St. Louis Cardinals,Ben Brown,BetMGM,+567,0.1528,0.0709,0.0029,37,D,WATCH,5,8,0.0,NO,,
2026-05-30,MANUAL,Daniel Schneemann,Cleveland Guardians,Sonny Gray,DraftKings,+564,0.1528,0.0709,0.0022,37,D,WATCH,7,9,0.0,NO,,
2026-05-30,MANUAL,José Ramírez,Cleveland Guardians,Sonny Gray,DraftKings,+453,0.1824,0.0709,0.0015,52,C,WATCH,8,6,0.0,NO,,
2026-05-30,MANUAL,Kody Clemens,Minnesota Twins,Mitch Keller,BetMGM,+391,0.2049,0.0709,0.0013,64,B,WATCH,5,2,0.0,NO,,
2026-05-30,MANUAL,Willi Castro,Colorado Rockies,Adrian Houser,DraftKings,+501,0.1668,0.0709,0.0004,44,C,WATCH,6,7,0.0,NO,,
2026-05-30,MANUAL,Xander Bogaerts,San Diego Padres,Foster Griffin,DraftKings,+500,0.1667,0.0709,0.0001,44,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Jonathan Aranda,Tampa Bay Rays,Reid Detmers,BetMGM,+388,0.2049,0.0709,0.0,64,B,WATCH,7,2,0.0,NO,,
2026-05-30,MANUAL,Alex Jackson,Minnesota Twins,Mitch Keller,BetMGM,+431,0.1876,0.0709,-0.0008,55,C,WATCH,6,5,0.0,NO,,
2026-05-30,MANUAL,Cam Smith,Houston Astros,Brandon Sproat,DraftKings,+446,0.1824,0.0709,-0.0008,52,C,WATCH,5,6,0.0,NO,,
2026-05-30,MANUAL,Jake Burger,Texas Rangers,Seth Lugo,DraftKings,+381,0.2066,0.0715,-0.0013,64,C,WATCH,8,2,0.0,NO,,
2026-05-30,MANUAL,Luis García Jr.,Washington Nationals,Michael King,FanDuel,+401,0.198,0.0709,-0.0016,60,C,WATCH,5,3,0.0,NO,,
2026-05-30,MANUAL,Kyle Higashioka,Texas Rangers,Seth Lugo,DraftKings,+405,0.1961,0.0715,-0.0019,59,C,WATCH,9,4,0.0,NO,,
2026-05-30,MANUAL,Orlando Arcia,Minnesota Twins,Mitch Keller,BetMGM,+493,0.1667,0.0709,-0.0019,44,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Nasim Nuñez,Washington Nationals,Michael King,DraftKings,+442,0.1824,0.0709,-0.0021,52,C,WATCH,6,6,0.0,NO,,
2026-05-30,MANUAL,Jahmai Jones,Detroit Tigers,Anthony Kay,BetMGM,+431,0.1861,0.0723,-0.0022,52,C,WATCH,4,6,0.0,NO,,
2026-05-30,MANUAL,Daniel Susac,San Francisco Giants,Ryan Feltner,FanDuel,+426,0.1876,0.0709,-0.0025,55,C,WATCH,7,5,0.0,NO,,
2026-05-30,MANUAL,Bryce Harper,Philadelphia Phillies,Roki Sasaki,BetMGM,+359,0.2153,0.072,-0.0026,96,C,WATCH,5,1,0.0,NO,,
2026-05-30,MANUAL,Jackson Merrill,San Diego Padres,Foster Griffin,DraftKings,+543,0.1528,0.0709,-0.0027,36,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Henry Bolte,Athletics,Ryan Weathers,BetMGM,+542,0.1528,0.0709,-0.0029,36,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Andrés Chaparro,Washington Nationals,Michael King,DraftKings,+381,0.2049,0.0709,-0.003,64,C,WATCH,7,2,0.0,NO,,
2026-05-30,MANUAL,Adam Frazier,Los Angeles Angels,Drew Rasmussen,DraftKings,+381,0.2049,0.0709,-0.003,64,C,WATCH,7,2,0.0,NO,,
2026-05-30,MANUAL,Kyle Karros,Colorado Rockies,Adrian Houser,BetMGM,+520,0.1581,0.0709,-0.0031,39,D,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Trea Turner,Philadelphia Phillies,Roki Sasaki,FanDuel,+517,0.159,0.0713,-0.0031,39,D,WATCH,6,8,0.0,NO,,
2026-05-30,MANUAL,Wenceel Pérez,Detroit Tigers,Anthony Kay,DraftKings,+475,0.1702,0.0723,-0.0038,44,C,WATCH,5,7,0.0,NO,,
2026-05-30,MANUAL,Pedro Pagés,St. Louis Cardinals,Ben Brown,BetMGM,+404,0.1945,0.0709,-0.0039,58,C,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Eric Haase,San Francisco Giants,Ryan Feltner,BetMGM,+404,0.1945,0.0709,-0.0039,58,C,WATCH,8,4,0.0,NO,,
2026-05-30,MANUAL,Ozzie Albies,Atlanta Braves,Brady Singer,FanDuel,+362,0.2119,0.0709,-0.0046,67,C,WATCH,6,1,0.0,NO,,
2026-05-30,MANUAL,Brice Turang,Milwaukee Brewers,Peter Lambert,FanDuel,+357,0.2129,0.0712,-0.0059,67,C,WATCH,7,1,0.0,NO,,
2026-05-30,MANUAL,Sal Stewart,Cincinnati Reds,Martín Pérez,DraftKings,+374,0.2043,0.0707,-0.0067,63,C,WATCH,8,2,0.0,NO,,
2026-05-30,MANUAL,Mookie Betts,Los Angeles Dodgers,Jesús Luzardo,BetMGM,+497,0.1604,0.0719,-0.0071,58,C,WATCH,8,7,0.0,NO,,
2026-05-30,MANUAL,Taylor Walls,Tampa Bay Rays,Reid Detmers,BetMGM,+503,0.158,0.0709,-0.0078,38,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Brandon Marsh,Philadelphia Phillies,Roki Sasaki,DraftKings,+519,0.1538,0.0713,-0.0078,35,D,WATCH,7,9,0.0,NO,,
2026-05-30,MANUAL,Brayan Rocchio,Cleveland Guardians,Sonny Gray,BetMGM,+467,0.1667,0.0709,-0.0096,43,C,WATCH,9,7,0.0,NO,,
2026-05-30,MANUAL,Kevin McGonigle,Detroit Tigers,Anthony Kay,FanDuel,+397,0.1914,0.0723,-0.0098,54,C,WATCH,6,5,0.0,NO,,
2026-05-30,MANUAL,Chandler Simpson,Tampa Bay Rays,Reid Detmers,BetMGM,+515,0.1528,0.0709,-0.0098,35,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Carter Jensen,Kansas City Royals,Kumar Rocker,BetMGM,+406,0.1876,0.0709,-0.0101,54,C,WATCH,7,5,0.0,NO,,
2026-05-30,MANUAL,Hao-Yu  Lee,Detroit Tigers,Anthony Kay,BetMGM,+481,0.1613,0.0723,-0.0108,38,D,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Heriberto Hernández,Miami Marlins,Christian Scott,DraftKings,+507,0.1528,0.0709,-0.0119,35,D,WATCH,5,7,0.0,NO,,
2026-05-30,MANUAL,J.T. Realmuto,Philadelphia Phillies,Roki Sasaki,BetMGM,+381,0.1957,0.0713,-0.0122,57,C,WATCH,8,4,0.0,NO,,
2026-05-30,MANUAL,José Fermín,St. Louis Cardinals,Ben Brown,FanDuel,+458,0.1667,0.0709,-0.0125,42,C,WATCH,7,6,0.0,NO,,
2026-05-30,MANUAL,Andruw Monasterio,Boston Red Sox,Parker Messick,DraftKings,+499,0.1538,0.0713,-0.0132,35,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Nolan Gorman,St. Louis Cardinals,Ben Brown,DraftKings,+373,0.198,0.0709,-0.0134,59,C,WATCH,8,3,0.0,NO,,
2026-05-30,MANUAL,Tyler Heineman,Toronto Blue Jays,Brandon Young,BetMGM,+377,0.1956,0.0713,-0.0141,57,C,WATCH,5,4,0.0,NO,,
2026-05-30,MANUAL,Jose Siri,Los Angeles Angels,Drew Rasmussen,FanDuel,+499,0.1528,0.0709,-0.0141,35,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Miguel Vargas,Chicago White Sox,Framber Valdez,FanDuel,+353,0.2049,0.0709,-0.0158,62,C,WATCH,7,2,0.0,NO,,
2026-05-30,MANUAL,Bryson Stott,Philadelphia Phillies,Roki Sasaki,FanDuel,+365,0.1992,0.0713,-0.0158,59,C,WATCH,9,3,0.0,NO,,
2026-05-30,MANUAL,Patrick Wisdom,Seattle Mariners,Ryne Nelson,DraftKings,+403,0.1824,0.0709,-0.0165,50,C,WATCH,6,6,0.0,NO,,
2026-05-30,MANUAL,Matt Chapman,San Francisco Giants,Ryan Feltner,BetMGM,+401,0.1824,0.0709,-0.0172,50,C,WATCH,9,6,0.0,NO,,
2026-05-30,MANUAL,Geraldo Perdomo,Arizona Diamondbacks,Bryan Woo,BetMGM,+401,0.1824,0.0709,-0.0172,50,C,WATCH,8,6,0.0,NO,,
2026-05-30,MANUAL,Ernie Clement,Toronto Blue Jays,Brandon Young,BetMGM,+361,0.1991,0.0713,-0.0178,58,C,WATCH,6,3,0.0,NO,,
2026-05-30,MANUAL,Dillon Dingler,Detroit Tigers,Anthony Kay,FanDuel,+362,0.1985,0.0723,-0.0179,57,C,WATCH,8,4,0.0,NO,,
2026-05-30,MANUAL,Jeremy Peña,Houston Astros,Brandon Sproat,BetMGM,+386,0.1876,0.0709,-0.0182,53,C,WATCH,6,5,0.0,NO,,
2026-05-30,MANUAL,Brandon Valenzuela,Toronto Blue Jays,Brandon Young,DraftKings,+382,0.1886,0.0713,-0.0189,53,C,WATCH,7,5,0.0,NO,,
2026-05-30,MANUAL,J.P. Crawford,Seattle Mariners,Ryne Nelson,DraftKings,+438,0.1667,0.0709,-0.0191,41,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Salvador Perez,Kansas City Royals,Kumar Rocker,FanDuel,+368,0.1945,0.0709,-0.0192,56,C,WATCH,8,4,0.0,NO,,
2026-05-30,MANUAL,Jorge Mateo,Atlanta Braves,Brady Singer,DraftKings,+432,0.1667,0.0709,-0.0212,41,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Sam Antonacci,Chicago White Sox,Framber Valdez,DraftKings,+472,0.1528,0.0709,-0.022,34,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Nick Gonzales,Pittsburgh Pirates,Bailey Ober,DraftKings,+389,0.1824,0.0709,-0.0221,49,C,WATCH,7,6,0.0,NO,,
2026-05-30,MANUAL,Jake Mangum,Pittsburgh Pirates,Bailey Ober,DraftKings,+471,0.1528,0.0709,-0.0223,34,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Ramón Laureano,San Diego Padres,Foster Griffin,BetMGM,+454,0.158,0.0709,-0.0225,36,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Chad Stevens,Colorado Rockies,Adrian Houser,BetMGM,+352,0.1981,0.0709,-0.0231,58,C,WATCH,8,3,0.0,NO,,
2026-05-30,MANUAL,Andrés Giménez,Toronto Blue Jays,Brandon Young,FanDuel,+424,0.1676,0.0713,-0.0232,41,C,WATCH,8,7,0.0,NO,,
2026-05-30,MANUAL,Liam Hicks,Miami Marlins,Christian Scott,FanDuel,+358,0.1945,0.0709,-0.0238,56,C,WATCH,6,4,0.0,NO,,
2026-05-30,MANUAL,Zack Short,Detroit Tigers,Anthony Kay,DraftKings,+453,0.156,0.0723,-0.0249,34,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Trevor Larnach,Minnesota Twins,Mitch Keller,BetMGM,+457,0.1528,0.0709,-0.0267,33,D,WATCH,8,9,0.0,NO,,
2026-05-30,MANUAL,Carlos Narváez,Boston Red Sox,Parker Messick,BetMGM,+361,0.1887,0.0713,-0.0282,52,C,WATCH,9,5,0.0,NO,,
2026-05-30,MANUAL,Bo Bichette,New York Mets,Tyler Phillips,BetMGM,+410,0.1667,0.0709,-0.0294,40,C,WATCH,7,7,0.0,NO,,
2026-05-30,MANUAL,Chase Meidroth,Chicago White Sox,Framber Valdez,DraftKings,+360,0.1876,0.0709,-0.0298,51,C,WATCH,9,5,0.0,NO,,
2026-05-30,MANUAL,Jhonny Pereda,Seattle Mariners,Ryne Nelson,DraftKings,+359,0.1876,0.0709,-0.0303,51,C,WATCH,8,5,0.0,NO,,
2026-05-30,MANUAL,Ezequiel Tovar,Colorado Rockies,Adrian Houser,DraftKings,+438,0.1529,0.0709,-0.0329,32,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Otto Lopez,Miami Marlins,Christian Scott,BetMGM,+475,0.1411,0.0705,-0.0329,21,D,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Javier Sanoja,Miami Marlins,Christian Scott,BetMGM,+364,0.1824,0.0709,-0.0332,48,C,WATCH,8,6,0.0,NO,,
2026-05-30,MANUAL,Ian Happ,Chicago Cubs,Kyle Leahy,DraftKings,+421,0.158,0.0709,-0.0339,35,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Pete Alonso,Baltimore Orioles,Trey Yesavage,BetMGM,+311,0.2092,0.0724,-0.0341,60,C,WATCH,7,2,0.0,NO,,
2026-05-30,MANUAL,Matt Olson,Atlanta Braves,Brady Singer,FanDuel,+315,0.2049,0.0709,-0.036,60,C,WATCH,8,2,0.0,NO,,
2026-05-30,MANUAL,Jake Meyers,Houston Astros,Brandon Sproat,FanDuel,+407,0.158,0.0709,-0.0392,34,D,WATCH,7,8,0.0,NO,,
2026-05-30,MANUAL,Jackson Chourio,Milwaukee Brewers,Peter Lambert,DraftKings,+405,0.1588,0.0712,-0.0392,34,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Weston Wilson,Baltimore Orioles,Trey Yesavage,BetMGM,+398,0.1613,0.0724,-0.0395,35,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Spencer Steer,Cincinnati Reds,Martín Pérez,BetMGM,+382,0.1662,0.0707,-0.0413,39,D,WATCH,9,7,0.0,NO,,
2026-05-30,MANUAL,Pete Crow-Armstrong,Chicago Cubs,Kyle Leahy,BetMGM,+414,0.1528,0.0709,-0.0417,31,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Zach Neto,Los Angeles Angels,Drew Rasmussen,DraftKings,+394,0.1588,0.0712,-0.0436,38,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Coby Mayo,Baltimore Orioles,Trey Yesavage,DraftKings,+367,0.1702,0.0724,-0.044,39,D,WATCH,9,7,0.0,NO,,
2026-05-30,MANUAL,Brett Baty,New York Mets,Tyler Phillips,BetMGM,+395,0.158,0.0709,-0.044,34,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,CJ Abrams,Washington Nationals,Michael King,BetMGM,+394,0.158,0.0709,-0.0444,34,D,WATCH,8,8,0.0,NO,,
2026-05-30,MANUAL,Randy Arozarena,Seattle Mariners,Ryne Nelson,DraftKings,+393,0.158,0.0709,-0.0448,34,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Maikel Garcia,Kansas City Royals,Kumar Rocker,DraftKings,+371,0.1667,0.0709,-0.0456,38,D,WATCH,9,7,0.0,NO,,
2026-05-30,MANUAL,Austin Martin,Minnesota Twins,Mitch Keller,FanDuel,+391,0.158,0.0709,-0.0456,34,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Yordan Alvarez,Houston Astros,Brandon Sproat,DraftKings,+313,0.1945,0.0709,-0.0476,53,C,WATCH,8,4,0.0,NO,,
2026-05-30,MANUAL,José Caballero,New York Yankees,J.T. Ginn,FanDuel,+392,0.154,0.0714,-0.0493,30,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Bryan Reynolds,Pittsburgh Pirates,Bailey Ober,FanDuel,+365,0.158,0.0709,-0.057,32,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Daulton Varsho,Toronto Blue Jays,Brandon Young,FanDuel,+374,0.1537,0.0713,-0.0573,29,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Mauricio Dubón,Atlanta Braves,Brady Singer,FanDuel,+362,0.158,0.0709,-0.0584,32,D,WATCH,9,8,0.0,NO,,
2026-05-30,MANUAL,Daylen Lile,Washington Nationals,Michael King,BetMGM,+372,0.1528,0.0709,-0.059,29,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Christian Vázquez,Houston Astros,Brandon Sproat,DraftKings,+362,0.1528,0.0709,-0.0636,29,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Blake Perkins,Milwaukee Brewers,Peter Lambert,BetMGM,+359,0.1536,0.0712,-0.0643,29,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Vidal Bruján,New York Mets,Tyler Phillips,FanDuel,+359,0.1528,0.0709,-0.065,29,D,WATCH,9,9,0.0,NO,,
2026-05-30,MANUAL,Ryan Waldschmidt,Arizona Diamondbacks,Bryan Woo,BetMGM,+357,0.1528,0.0709,-0.066,28,D,WATCH,9,9,0.0,NO,,
2026-05-29,,Gabriel Moreno,Arizona Diamondbacks,George Kirby,DraftKings,617,0.2123,0.071,0.0728,77,B,,,,1.0,YES 🔥,,
2026-05-29,,Rhys Hoskins,Cleveland Guardians,Tyler Samaniego,BetMGM,616,0.2123,0.071,0.0726,77,B,,,,1.0,YES 🔥,,
2026-05-29,,Nick Sogard,Boston Red Sox,Slade Cecconi,DraftKings,596,0.213,0.0713,0.0693,76,B,,,,1.0,YES 🔥,,
2026-05-29,,Freddie Freeman,Los Angeles Dodgers,Zack Wheeler,DraftKings,627,0.206,0.0712,0.0684,73,B,,,,0.5,YES 🔥,,
2026-05-29,,Christian Walker,Houston Astros,Coleman Crow,FanDuel,594,0.2123,0.071,0.0682,76,B,,,,1.0,YES 🔥,,
2026-05-29,,Rafael Devers,San Francisco Giants,Michael Lorenzen,FanDuel,592,0.2123,0.071,0.0678,76,B,,,,1.0,YES 🔥,,
2026-05-29,,Junior Caminero,Tampa Bay Rays,Walbert Ureña,FanDuel,623,0.2053,0.071,0.067,72,B,,,,0.5,YES 🔥,,
2026-05-29,,James Outman,Minnesota Twins,Jared Jones,BetMGM,586,0.2123,0.071,0.0665,76,B,,,,1.0,YES 🔥,,
2026-05-29,,Bryson Stott,Philadelphia Phillies,Justin Wrobleski,BetMGM,650,0.199,0.0713,0.0657,68,B,,,,0.5,YES 🔥,,
2026-05-29,,Curtis Mead,Washington Nationals,Lucas Giolito,DraftKings,616,0.2053,0.071,0.0656,72,B,,,,0.5,YES 🔥,,
2026-05-29,,Jackson Chourio,Milwaukee Brewers,Kai-Wei Teng,DraftKings,655,0.1958,0.0714,0.0634,66,B,,,,0.5,YES 🔥,,
