Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability,FallbackType,PitcherFallbackType,TruePowerIndex,ContactQualityScore,LaunchProfileScore,PulledAirScore,PitcherHRWeaknessScore,PitcherLineupWeakSpot,EnrichmentScore,EnrichmentTier,BestBook,BestOdds,HasOdds,LineupSpotAdj,RawHRScore,RawDecisionScore,RawSmashScore,HRScore,DecisionScore,SmashScore,PowerScore,Confidence,BestImpliedProb,RawModelProb,ModelProb,Edge,EVScore,Grade,Tier,Play,TopHRRank,TopEdgeRank,TopProbRank,TopSmashRank,PlayCode,TierCode,Reason,Stake,PitcherScore,PitcherLineupScore,SmashTier
2026-06-04,2026-06-04T23:15:00+00:00,2026-06-04T19:15:00-04:00,7:15 PM,Toronto Blue Jays vs Atlanta Braves,8,Yohendrick Piñango,682818,power_roster,Toronto Blue Jays,Chris Sale,0.155,1.5,36.5,,6.9,,,0.07,0.0,0.0,0.0,1200.0,1160.0,1350.0,65.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,7.0,0,37.04,LOW,BetMGM,1350.0,True,0,301.67879999999997,158.03546,247.61757999999998,27.16,32.72,34.57,218.82,35.68,0.06896551724137931,0.1113,0.1113,0.042334,4.23,D,LOW,PASS,117,31,102,105,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,7.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,1,Taylor Ward,621493,confirmed,Baltimore Orioles,Brayan Bello,0.181,1.17,40.1,,8.3,,,0.091,0.0,0.0,0.0,520.0,552.0,475.0,50.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,5.0,0,29.32,LOW,DraftKings,552.0,True,0,308.9994,156.37973,236.68979,38.89,31.48,31.48,254.16,35.49,0.15337423312883436,0.1084,0.1084,-0.044974,-4.5,D,LOW,PASS,100,108,103,110,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,1,Christian Vázquez,543877,power_roster,Houston Astros,Jared Jones,0.183,1.14,40.3,,8.4,,,0.092,0.0,0.0,0.0,,,1000.0,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,256.48,9.0,7.0,6.0,5.0,0,32.1,LOW,BetMGM,1000.0,True,0,309.9882,157.23969000000002,236.56587000000002,40.12,32.1,30.25,256.48,35.37,0.09090909090909091,0.1078,0.1078,0.016891,1.69,D,LOW,PASS,98,52,104,112,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,1,Endy Rodríguez,682848,power_roster,Pittsburgh Pirates,Kai-Wei Teng,0.176,1.21,39.6,,8.1,,,0.088,0.0,0.0,0.0,820.0,840.0,,51.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,248.5,9.0,7.0,5.0,5.0,0,31.17,LOW,DraftKings,840.0,True,0,305.28,155.5285,235.32299999999998,33.33,30.86,29.63,248.5,33.27,0.10638297872340426,0.1056,0.1056,-0.000783,-0.08,D,LOW,PASS,108,72,105,113,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,1,David Fry,681807,confirmed,Cleveland Guardians,Carlos Rodón,0.181,1.1,40.1,,8.3,,,0.091,0.0,0.0,0.0,520.0,473.0,350.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,5.0,0,23.15,LOW,FanDuel,520.0,True,0,306.3644,153.03148,233.44254,36.42,29.63,28.4,254.16,32.22,0.16129032258064516,0.103,0.103,-0.05829,-5.83,D,LOW,PASS,104,117,107,115,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,9,Pete Crow-Armstrong,691718,power_roster,Chicago Cubs,J.T. Ginn,0.159,1.38,36.9,,7.1,,,0.072,0.0,0.0,0.0,410.0,403.0,300.0,59.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,223.46,8.0,6.0,5.0,6.0,0,32.72,LOW,FanDuel,410.0,True,0,294.7764,152.72938000000002,236.66174,25.31,29.01,30.86,223.46,31.42,0.19607843137254902,0.1042,0.1042,-0.091878,-9.19,D,LOW,PASS,120,133,106,111,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,2,Trea Turner,607208,confirmed,Philadelphia Phillies,Lucas Giolito,0.175,1.23,39.5,,8.1,,,0.088,0.0,0.0,0.0,850.0,800.0,,52.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,247.78,9.0,7.0,5.0,6.0,0,33.95,LOW,FanDuel,850.0,True,-8,303.76520000000005,144.48184000000006,231.03782,29.01,23.46,27.78,247.78,29.51,0.10526315789473684,0.1007,0.1007,-0.004563,-0.46,D,LOW,PASS,114,74,109,116,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-05T00:05:00+00:00,2026-06-04T20:05:00-04:00,8:05 PM,Athletics vs Chicago Cubs,7,Dansby Swanson,621020,power_roster,Chicago Cubs,J.T. Ginn,0.155,1.38,36.5,,6.9,,,0.07,0.0,0.0,0.0,540.0,567.0,475.0,59.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,6.0,0,30.25,LOW,DraftKings,567.0,True,0,290.4188,150.15096,233.97657999999998,22.22,27.16,29.01,218.82,29.26,0.14992503748125938,0.1011,0.1011,-0.048825,-4.88,D,LOW,PASS,125,112,108,114,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,8,J.C. Escarra,641555,confirmed,New York Yankees,Slade Cecconi,0.161,1.24,37.1,,7.1,,,0.073,0.0,0.0,0.0,880.0,790.0,575.0,53.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,6.0,0,26.54,LOW,FanDuel,880.0,True,0,290.923,148.19035000000002,231.02304999999998,23.46,26.54,27.16,225.2,28.64,0.10204081632653061,0.0998,0.0998,-0.002241,-0.22,D,LOW,PASS,123,73,110,117,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,1,Aramis Garcia,605244,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.182,1.02,40.2,,8.4,,,0.091,0.0,0.0,0.0,,,,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,255.46,9.0,7.0,5.0,5.0,0,20.06,LOW,NO_ODDS,,False,0,304.33639999999997,150.56637999999998,230.13273999999998,30.86,27.78,25.93,255.46,27.84,,0.0961,0.0961,0.0,0.0,D,LOW,NO ODDS,112,69,114,119,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,1,Carter Jensen,695600,power_roster,Kansas City Royals,Andrew Morris,0.178,1.07,39.8,,8.2,,,0.09,0.0,0.0,0.0,440.0,431.0,450.0,45.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,251.12,9.0,7.0,5.0,5.0,0,21.6,LOW,BetMGM,450.0,True,0,302.3858,150.57361,230.24003,27.78,28.4,26.54,251.12,27.47,0.18181818181818182,0.096,0.096,-0.085818,-8.58,D,LOW,PASS,116,129,115,118,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,9,Max Schuemann,680474,confirmed,New York Yankees,Slade Cecconi,0.158,1.24,36.8,,7.0,,,0.072,0.0,0.0,0.0,920.0,820.0,725.0,53.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,222.16,8.0,6.0,5.0,6.0,0,26.54,LOW,FanDuel,920.0,True,0,288.1344,146.93547999999998,229.28704000000002,20.99,25.93,25.31,222.16,27.1,0.09803921568627451,0.0975,0.0975,-0.000539,-0.05,D,LOW,PASS,127,71,111,120,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,2,Henry Davis,680779,power_roster,Pittsburgh Pirates,Kai-Wei Teng,0.181,1.21,40.1,,8.3,,,0.091,0.0,0.0,0.0,,,650.0,51.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,254.16,9.0,7.0,5.0,5.0,0,31.17,LOW,BetMGM,650.0,True,-8,302.52939999999995,143.09073,226.17529,28.4,21.6,22.22,254.16,27.04,0.13333333333333333,0.0965,0.0965,-0.036833,-3.68,D,LOW,PASS,115,100,112,125,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,7,Ryan McMahon,641857,confirmed,New York Yankees,Slade Cecconi,0.156,1.24,36.6,,6.9,,,0.07,0.0,0.0,0.0,440.0,440.0,375.0,53.2,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,219.54,8.0,6.0,5.0,6.0,0,26.54,LOW,FanDuel,440.0,True,0,285.67359999999996,145.82811999999996,227.77076,19.75,25.31,24.69,219.54,26.3,0.18518518518518517,0.0964,0.0964,-0.088785,-8.88,D,LOW,PASS,129,131,113,121,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,8,Adolis García,666969,confirmed,Philadelphia Phillies,Lucas Giolito,0.156,1.23,36.6,,6.9,,,0.071,0.0,0.0,0.0,490.0,500.0,,52.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,219.84,8.0,6.0,5.0,6.0,0,24.38,LOW,DraftKings,500.0,True,0,285.3606,145.00727,227.21121,19.14,24.69,24.07,219.84,25.19,0.16666666666666666,0.0944,0.0944,-0.072267,-7.23,D,LOW,PASS,130,123,116,122,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,2,Gunnar Henderson,683002,confirmed,Baltimore Orioles,Brayan Bello,0.179,1.17,39.9,,8.3,,,0.09,0.0,0.0,0.0,440.0,454.0,350.0,50.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,252.42,9.0,7.0,5.0,5.0,0,29.32,LOW,DraftKings,454.0,True,-8,299.4978,140.90401000000003,223.32923,26.54,19.75,21.6,252.42,25.06,0.18050541516245489,0.0935,0.0935,-0.087005,-8.7,D,LOW,PASS,118,130,118,126,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,7,J.T. Realmuto,592663,confirmed,Philadelphia Phillies,Lucas Giolito,0.156,1.23,36.6,,6.9,,,0.07,0.0,0.0,0.0,650.0,700.0,,52.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,219.54,8.0,6.0,5.0,6.0,0,24.38,LOW,DraftKings,700.0,True,0,285.0786,144.88037,227.03751,18.52,24.07,23.46,219.54,24.63,0.125,0.0936,0.0936,-0.0314,-3.14,D,LOW,PASS,131,93,117,123,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,6.0,0,LOW
2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T13:05:00-04:00,1:05 PM,San Diego Padres vs Philadelphia Phillies,9,Justin Crawford,702222,confirmed,Philadelphia Phillies,Lucas Giolito,0.155,1.23,36.5,,6.9,,,0.07,0.0,0.0,0.0,1300.0,900.0,,52.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,6.0,0,20.99,LOW,FanDuel,1300.0,True,0,284.4688,143.75846,226.64407999999997,17.28,22.84,22.84,218.82,23.64,0.07142857142857142,0.0923,0.0923,0.020871,2.09,D,LOW,PASS,133,48,119,124,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,6.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,8,Jake Mangum,663968,power_roster,Pittsburgh Pirates,Kai-Wei Teng,0.162,1.21,37.2,,7.2,,,0.074,0.0,0.0,0.0,1500.0,1500.0,1700.0,51.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,226.8,8.0,6.0,5.0,5.0,0,18.52,LOW,BetMGM,1700.0,True,0,284.80199999999996,143.15089999999998,222.73069999999998,17.9,22.22,20.99,226.8,22.78,0.05555555555555555,0.0906,0.0906,0.035044,3.5,D,LOW,PASS,132,35,120,127,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,9,Tyler Callihan,682997,power_roster,Pittsburgh Pirates,Kai-Wei Teng,0.161,1.21,37.1,,7.1,,,0.073,0.0,0.0,0.0,,,,51.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,5.0,0,18.52,LOW,NO_ODDS,,False,0,283.23299999999995,142.44484999999997,221.78154999999995,16.05,20.99,20.37,225.2,21.54,,0.0889,0.0889,0.0,0.0,D,LOW,NO ODDS,135,69,121,128,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,2,José Ramírez,608070,confirmed,Cleveland Guardians,Carlos Rodón,0.178,1.1,39.8,,8.2,,,0.09,0.0,0.0,0.0,360.0,330.0,300.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,251.12,9.0,7.0,5.0,5.0,0,23.15,LOW,FanDuel,360.0,True,-8,295.5758,136.97661000000002,219.30653000000004,25.93,13.58,19.14,251.12,21.36,0.21739130434782608,0.0876,0.0876,-0.129791,-12.98,D,LOW,PASS,119,139,123,130,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,2,César Salazar,663967,power_roster,Houston Astros,Jared Jones,0.175,1.14,39.5,,8.1,,,0.088,0.0,0.0,0.0,1200.0,1240.0,,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,247.78,9.0,7.0,5.0,5.0,0,27.78,LOW,DraftKings,1240.0,True,-8,293.95020000000005,137.74259000000004,219.17757000000003,24.69,14.2,17.9,247.78,21.36,0.07462686567164178,0.0878,0.0878,0.013173,1.32,D,LOW,PASS,121,55,122,132,PASS,LOW,Lineup spot 2 underperformed in tuner. V3.11 protection applied.,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,1,Jarren Duran,680776,confirmed,Boston Red Sox,Trevor Rogers,0.176,0.98,39.6,,8.2,,,0.089,0.0,0.0,0.0,590.0,600.0,425.0,41.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,249.38,9.0,7.0,5.0,4.0,0,13.27,LOW,DraftKings,600.0,True,0,290.55920000000003,142.26914,216.79072000000002,22.84,20.37,16.05,249.38,19.88,0.14285714285714285,0.0842,0.0842,-0.058657,-5.87,D,LOW,PASS,124,119,125,135,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,9,Jackson Holliday,702616,confirmed,Baltimore Orioles,Brayan Bello,0.16,1.17,37.0,,7.1,,,0.072,0.0,0.0,0.0,790.0,760.0,600.0,50.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,224.18,8.0,6.0,5.0,5.0,0,16.98,LOW,FanDuel,790.0,True,0,280.8112,140.61004,219.32891999999998,14.2,18.52,19.75,224.18,19.38,0.11235955056179775,0.0855,0.0855,-0.02686,-2.69,D,LOW,PASS,138,90,124,129,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,8,Zach Dezenzo,701305,power_roster,Houston Astros,Jared Jones,0.162,1.14,37.2,,7.2,,,0.073,0.0,0.0,0.0,,,,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,226.5,8.0,6.0,5.0,5.0,0,15.43,LOW,NO_ODDS,,False,0,281.8,140.3875,219.20499999999998,14.81,17.9,18.52,226.5,18.64,,0.0841,0.0841,0.0,0.0,D,LOW,NO ODDS,137,69,126,131,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,1,Dalton Rushing,687221,power_roster,Los Angeles Dodgers,Ryne Nelson,0.178,0.92,39.8,,8.2,,,0.09,0.0,0.0,0.0,420.0,454.0,,38.1,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,251.12,9.0,7.0,5.0,4.0,0,10.8,LOW,DraftKings,454.0,True,0,289.5958,140.63810999999998,214.71353,21.6,19.14,14.2,251.12,18.09,0.18050541516245489,0.0812,0.0812,-0.099305,-9.93,D,LOW,PASS,126,135,129,138,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,7,Bryan Reynolds,668804,power_roster,Pittsburgh Pirates,Kai-Wei Teng,0.156,1.21,36.6,,6.9,,,0.071,0.0,0.0,0.0,730.0,670.0,600.0,51.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,219.84,8.0,6.0,5.0,5.0,0,18.52,LOW,FanDuel,730.0,True,0,278.2656,140.20952,218.70296,12.35,16.67,16.67,219.84,18.03,0.12048192771084337,0.0838,0.0838,-0.036682,-3.67,D,LOW,PASS,141,99,127,134,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Baltimore Orioles vs Boston Red Sox,7,Colton Cowser,681297,confirmed,Baltimore Orioles,Brayan Bello,0.159,1.17,36.9,,7.1,,,0.072,0.0,0.0,0.0,630.0,640.0,475.0,50.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,223.46,8.0,6.0,5.0,5.0,0,16.98,LOW,DraftKings,640.0,True,0,280.20140000000004,140.33563,218.93549000000002,12.96,17.28,17.28,223.46,18.02,0.13513513513513514,0.0835,0.0835,-0.051635,-5.16,D,LOW,PASS,140,113,128,133,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,2,Gabriel Moreno,672515,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.177,1.02,39.7,,8.2,,,0.089,0.0,0.0,0.0,710.0,810.0,900.0,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,250.1,9.0,7.0,5.0,5.0,0,20.06,LOW,BetMGM,900.0,True,-8,291.369,133.53105000000002,214.65415000000002,24.07,8.02,13.58,250.1,16.73,0.1,0.0801,0.0801,-0.0199,-1.99,D,LOW,PASS,122,85,131,139,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,7,Zach Cole,805904,power_roster,Houston Astros,Jared Jones,0.158,1.14,36.8,,7.0,,,0.071,0.0,0.0,0.0,,,,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.86,8.0,6.0,5.0,5.0,0,15.43,LOW,NO_ODDS,,False,0,277.4424,138.42658,216.51984,11.73,16.05,15.43,221.86,16.24,,0.0806,0.0806,0.0,0.0,D,LOW,NO ODDS,142,69,130,136,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T20:10:00-04:00,8:10 PM,Pittsburgh Pirates vs Houston Astros,9,Brice Matthews,694728,power_roster,Houston Astros,Jared Jones,0.157,1.14,36.7,,7.0,,,0.071,0.0,0.0,0.0,790.0,840.0,,48.6,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,5.0,0,15.43,LOW,DraftKings,840.0,True,0,276.83259999999996,138.15216999999998,216.12640999999996,11.11,14.81,14.81,221.14,15.49,0.10638297872340426,0.0795,0.0795,-0.026883,-2.69,D,LOW,PASS,143,91,132,137,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T14:10:00-04:00,2:10 PM,San Francisco Giants vs Milwaukee Brewers,1,Christian Yelich,592885,confirmed,Milwaukee Brewers,Adrian Houser,0.177,0.89,39.7,,8.2,,,0.089,0.0,0.0,0.0,540.0,501.0,390.0,36.8,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,250.1,9.0,7.0,5.0,4.0,0,6.48,LOW,FanDuel,540.0,True,0,287.599,138.39954999999998,212.78464999999997,20.37,15.43,9.88,250.1,15.06,0.15625,0.0765,0.0765,-0.07975,-7.98,D,LOW,PASS,128,126,133,144,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,4.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,7,Steven Kwan,680757,confirmed,Cleveland Guardians,Carlos Rodón,0.157,1.1,36.7,,7.0,,,0.071,0.0,0.0,0.0,1600.0,1580.0,900.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.14,8.0,6.0,5.0,5.0,0,14.2,LOW,FanDuel,1600.0,True,0,275.38759999999996,136.85441999999998,214.34566,9.26,12.96,12.96,221.14,13.27,0.058823529411764705,0.076,0.076,0.017176,1.72,D,LOW,PASS,146,50,134,140,PASS,LOW,Positive edge but decision score below official-card threshold,0.0,5.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,8,Bobby Witt Jr.,677951,power_roster,Kansas City Royals,Andrew Morris,0.159,1.07,36.9,,7.0,,,0.072,0.0,0.0,0.0,410.0,405.0,390.0,45.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,222.88,8.0,6.0,5.0,5.0,0,12.04,LOW,FanDuel,410.0,True,0,275.6992,136.17464,213.83972,9.88,12.35,12.35,222.88,12.66,0.19607843137254902,0.0748,0.0748,-0.121278,-12.13,D,LOW,PASS,145,137,135,141,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T19:40:00-04:00,7:40 PM,Kansas City Royals vs Minnesota Twins,7,Maikel Garcia,672580,power_roster,Kansas City Royals,Andrew Morris,0.158,1.07,36.8,,7.0,,,0.071,0.0,0.0,0.0,,,,45.5,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,221.86,8.0,6.0,5.0,5.0,0,12.04,LOW,NO_ODDS,,False,0,274.80740000000003,135.77333000000002,213.27259,7.41,11.73,11.73,221.86,11.36,,0.0729,0.0729,0.0,0.0,D,LOW,NO ODDS,149,69,136,142,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,8,Austin Hedges,595978,confirmed,Cleveland Guardians,Carlos Rodón,0.155,1.1,36.5,,6.9,,,0.07,0.0,0.0,0.0,980.0,880.0,700.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,5.0,0,9.57,LOW,FanDuel,980.0,True,0,273.2088,134.71646,213.00308,6.48,10.8,10.8,218.82,11.08,0.09259259259259259,0.0728,0.0728,-0.019793,-1.98,D,LOW,PASS,150,84,137,143,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T13:35:00-04:00,1:35 PM,Cleveland Guardians vs New York Yankees,9,Brayan Rocchio,677587,confirmed,Cleveland Guardians,Carlos Rodón,0.155,1.1,36.5,,6.9,,,0.07,0.0,0.0,0.0,980.0,880.0,650.0,46.9,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,218.82,8.0,6.0,4.0,5.0,0,9.57,LOW,FanDuel,980.0,True,0,273.2088,134.71646,213.00308,6.48,10.8,10.8,218.82,11.08,0.09259259259259259,0.0728,0.0728,-0.019793,-1.98,D,LOW,PASS,150,84,137,143,PASS,LOW,V3.11 filter removed negative-edge official play,0.0,5.0,0,LOW
2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T21:40:00-04:00,9:40 PM,Los Angeles Dodgers vs Arizona Diamondbacks,9,Jorge Barrosa,678489,power_roster,Arizona Diamondbacks,Justin Wrobleski,0.161,1.02,37.1,,7.1,,,0.073,0.0,0.0,0.0,,,,43.0,SMART_LINEUP_V2_1,SMART_PITCHER_V2_2,225.2,8.0,6.0,5.0,5.0,0,8.02,LOW,NO_ODDS,,False,0,275.753,134.69385,212.56355,10.49,9.88,9.26,225.2,10.99,,0.0719,0.0719,0.0,0.0,D,LOW,NO ODDS,144,69,138,145,NO_ODDS,LOW,No sportsbook odds available,0.0,5.0,0,LOW
